Scraped: 2024-26-10 
category: PRADA-BAGS 
product_id,brand,product_name,curr_price,listing_url,source
14565352-14397661,PRADA,CARAMEL LEATHER SHOPPING BAG,3458,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/CARAMEL-LEATHER-SHOPPING-BAG/14397661/14565352/PRADA/,ITALIST
14565351-14397660,PRADA,CARAMEL LEATHER SHOPPING BAG,3849,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/CARAMEL-LEATHER-SHOPPING-BAG/14397660/14565351/PRADA/,ITALIST
14565350-14397659,PRADA,RAFFIA CROSSBODY BAG,2091,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/SHOULDER-BAGS/RAFFIA-CROSSBODY-BAG/14397659/14565350/PRADA/,ITALIST
14565349-14397658,PRADA,BLACK RAFFIA CROSSBODY BAG,2091,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/SHOULDER-BAGS/BLACK-RAFFIA-CROSSBODY-BAG/14397658/14565349/PRADA/,ITALIST
14565340-14397649,PRADA,EMBROIDERED FABRIC LARGE SYMBOLE SHOPPING BAG,2970,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/EMBROIDERED-FABRIC-LARGE-SYMBOLE-SHOPPING-BAG/14397649/14565340/PRADA/,ITALIST
14565339-14397648,PRADA,EMBROIDERED FABRIC LARGE SYMBOLE SHOPPING BAG,2775,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/EMBROIDERED-FABRIC-LARGE-SYMBOLE-SHOPPING-BAG/14397648/14565339/PRADA/,ITALIST
14565338-14397647,PRADA,EMBROIDERED FABRIC MICRO SYMBOLE HANDBAG,1945,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/EMBROIDERED-FABRIC-MICRO-SYMBOLE-HANDBAG/14397647/14565338/PRADA/,ITALIST
14565337-14397646,PRADA,EMBROIDERED FABRIC SMALL SYMBOLE SHOPPING BAG,2580,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/EMBROIDERED-FABRIC-SMALL-SYMBOLE-SHOPPING-BAG/14397646/14565337/PRADA/,ITALIST
14558494-14390803,PRADA,EMBROIDERED FABRIC SMALL SYMBOLE SHOPPING BAG,2580,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/EMBROIDERED-FABRIC-SMALL-SYMBOLE-SHOPPING-BAG/14390803/14558494/PRADA/,ITALIST
14557360-14389669,PRADA,EMBROIDERED FABRIC SMALL SYMBOLE SHOPPING BAG,2580,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/EMBROIDERED-FABRIC-SMALL-SYMBOLE-SHOPPING-BAG/14389669/14557360/PRADA/,ITALIST
14554718-14387027,PRADA,CAPPUCCINO LEATHER SHOULDER BAG,2511,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/SHOULDER-BAGS/CAPPUCCINO-LEATHER-SHOULDER-BAG/14387027/14554718/PRADA/,ITALIST
14551812-14384121,PRADA,BLACK LEATHER CROSSBODY BAG,2189,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/BLACK-LEATHER-CROSSBODY-BAG/14384121/14551812/PRADA/,ITALIST
14533201-14365510,PRADA,BLACK LEATHER CROSSBODY BAG,2189,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/SHOULDER-BAGS/BLACK-LEATHER-CROSSBODY-BAG/14365510/14533201/PRADA/,ITALIST
14517370-14349679,PRADA,MIDNIGHT BLUE RE-NYLON LARGE RE-EDITION 1978 SHOPPING BAG,1701,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/MIDNIGHT-BLUE-RE-NYLON-LARGE-RE-EDITION-1978-SHOPPING-BAG/14349679/14517370/PRADA/,ITALIST
14517368-14349677,PRADA,WHITE LEATHER CLEO SHOULDER BAG,2580,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/WHITE-LEATHER-CLEO-SHOULDER-BAG/14349677/14517368/PRADA/,ITALIST
14517365-14349674,PRADA,SAND LEATHER SMALL PANIER HANDBAG,2872,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/SAND-LEATHER-SMALL-PANIER-HANDBAG/14349674/14517365/PRADA/,ITALIST
14463824-14296133,PRADA,BLACK LEATHER CROSSBODY BAG,2091,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/SHOULDER-BAGS/BLACK-LEATHER-CROSSBODY-BAG/14296133/14463824/PRADA/,ITALIST
14455300-14287609,PRADA,RE-EDITION 1978 RE-NYLON AND SAFFIANO LARGE BLACK TOP CASE,2457,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/LUGGAGE/RE-EDITION-1978-RE-NYLON-AND-SAFFIANO-LARGE-BLACK-TOP-CASE/14287609/14455300/PRADA/,ITALIST
14445396-14277705,PRADA,LIGHT PINK LEATHER SHOULDER BAG,2384,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/LIGHT-PINK-LEATHER-SHOULDER-BAG/14277705/14445396/PRADA/,ITALIST
14385668-14217977,PRADA,MUD RE-NYLON LARGE RE-EDITION 1978 SHOPPING BAG,1701,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/MUD-RE-NYLON-LARGE-RE-EDITION-1978-SHOPPING-BAG/14217977/14385668/PRADA/,ITALIST
14633205-14465514,PRADA,LEATHER CROSSBODY MEDIUM BAG,2163,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/SHOULDER-BAGS/LEATHER-CROSSBODY-MEDIUM-BAG/14465514/14633205/PRADA/,ITALIST
14627108-14459417,PRADA,PRADA BUCKLE SMALL LEATHER BAG,3477,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/PRADA-BUCKLE-SMALL-LEATHER-BAG/14459417/14627108/PRADA/,ITALIST
14627105-14459414,PRADA,PRADA BUCKLE LEATHER BAG,3982,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/PRADA-BUCKLE-LEATHER-BAG/14459414/14627105/PRADA/,ITALIST
14602957-14435266,PRADA,TOTE,2091,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/TOTE/14435266/14602957/PRADA/,ITALIST
14602956-14435265,PRADA,TOTE,3361,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/TOTE/14435265/14602956/PRADA/,ITALIST
14602953-14435262,PRADA,BACKPACK,1554,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/BACKPACKS/BACKPACK/14435262/14602953/PRADA/,ITALIST
14602941-14435250,PRADA,SHOULDER BAG,1115,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/SHOULDER-BAGS/SHOULDER-BAG/14435250/14602941/PRADA/,ITALIST
14586701-14419010,PRADA,PRADA ARQUÉ LEATHER SHOULDER BAG,2264,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/SHOULDER-BAGS/PRADA-ARQUE-LEATHER-SHOULDER-BAG/14419010/14586701/PRADA/,ITALIST
14566061-14398370,PRADA,TOTE,1896,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/TOTE/14398370/14566061/PRADA/,ITALIST
14530345-14362654,PRADA,TOTE,968,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/TOTE/14362654/14530345/PRADA/,ITALIST
14628464-14460773,PRADA,CARAMEL LEATHER SHOPPING BAG,4240,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/CARAMEL-LEATHER-SHOPPING-BAG/14460773/14628464/PRADA/,ITALIST
14609462-14441771,PRADA,CLEO SHOULDER BAG,2580,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/CLEO-SHOULDER-BAG/14441771/14609462/PRADA/,ITALIST
14598217-14430526,PRADA,CALF LEATHER POUCH,1115,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/LUGGAGE/CALF-LEATHER-POUCH/14430526/14598217/PRADA/,ITALIST
14544713-14377022,PRADA,CARAMEL LEATHER MEDIUM PRADA BUCKLE HANDBAG,4097,HTTPS://WWW.ITALIST.COM/US/WOMEN/BAGS/TOTES/CARAMEL-LEATHER-MEDIUM-PRADA-BUCKLE-HANDBAG/14377022/14544713/PRADA/,ITALIST
