Scraped: 2024-10-10 
Query: prada-bags 
product_id,brand,product_name,curr_price,listing_url
---------------------- 
14696885-14529194,Prada,Shoulder Bag,3955.0,https://www.italist.com/us/women/bags/shoulder-bags/shoulder-bag/14529194/14696885/prada/
14687437-14519746,Prada,Shoulder Bag,1174.0,https://www.italist.com/us/women/bags/shoulder-bag/14519746/14687437/prada/
14645226-14477535,Prada,Shoulder Bag,2537.0,https://www.italist.com/us/women/bags/shoulder-bags/shoulder-bag/14477535/14645226/prada/
14568709-14401018,Prada,Shoulder Bag,3955.0,https://www.italist.com/us/women/bags/shoulder-bags/shoulder-bag/14401018/14568709/prada/
14602941-14435250,Prada,Shoulder Bag,1115.0,https://www.italist.com/us/women/bags/shoulder-bags/shoulder-bag/14435250/14602941/prada/
